userID,placeID,rating,food_rating,service_rating
U1092,133458,?,0,?
U1192,131023,2,2,0
U1182,135992,3,3,3
U1128,132200,1,0,3
U1114,131037,?,3,?
U1070,132713,2,1,1
U1125,131458,3,3,0
U1145,135179,1,1,3
U1093,134093,2,0,3
U1195,132408,1,1,1
U1035,135566,2,0,3
U1076,134354,3,3,1
U1030,131345,3,0,2
U1061,134186,2,0,1
U1197,135517,2,?,2
U1111,131461,2,0,3
U1178,134912,?,0,?
U1120,134425,?,0,?
U1134,134603,1,2,1
U1111,133798,3,1,1
U1166,135793,?,3,?
U1073,133624,3,3,3
U1189,132717,2,0,1
U1056,134854,2,?,2
U1017,134035,1,3,2
U1065,134012,2,1,0
U1137,135371,1,2,3
U1143,132529,3,3,0
U1004,133210,3,?,2
U1115,131555,1,2,1
U1123,131874,1,0,2
U1156,132502,2,3,0
U1001,134260,2,2,2
U1018,132223,1,0,2
U1037,135507,?,2,?
U1040,135893,1,3,1
U1005,131184,0,?,0
U1027,133405,0,2,2
U1024,131910,3,0,0
U1107,131837,3,0,3
U1163,133760,1,1,2
U1017,131340,0,?,2
U1087,133816,3,2,2
U1181,133542,?,?,?
U1160,132589,3,1,2
U1093,134103,1,2,0
U1061,134523,2,3,1
U1033,135475,1,3,0
U1087,134401,2,3,3
U1034,132169,3,0,2
U1048,133905,2,0,1
U1198,135209,1,2,0
U1167,133066,0,3,0
U1069,135208,1,0,0
U1161,133135,?,1,?
U1012,132953,2,2,0
U1126,132527,1,3,1
U1174,133335,0,?,0
U1068,132710,2,3,3
U1001,132186,?,0,?
U1122,133602,1,2,1
U1123,131801,3,0,3
U1115,132313,1,3,3
U1178,135151,1,3,1
U1086,133135,?,3,?
U1176,131132,0,3,1
U1197,134916,2,0,3
U1031,133392,0,2,2
U1140,135171,2,1,2
U1181,131197,1,1,0
U1146,135379,0,0,1
U1098,131972,?,0,?
U1017,134557,1,0,0
U1143,135470,1,1,1
U1176,134423,1,2,3
U1082,132256,0,1,3
U1035,133437,3,0,0
U1035,135530,3,0,3
U1047,135116,1,3,3
U1034,131589,3,?,1
U1053,132698,2,2,3
U1150,133246,2,1,2
U1190,132040,0,1,1
U1103,131823,?,0,?
U1011,134386,2,1,3
U1069,133853,0,2,0
U1153,132953,3,1,2
U1065,131696,1,2,0
U1167,134689,0,3,1
U1044,134610,0,3,3
U1104,135051,1,?,2
U1086,134996,1,?,0
U1072,131055,1,1,2
U1035,132057,3,1,1
U1101,131644,0,3,3
U1132,133338,3,2,0
U1118,135965,0,0,1
U1048,133873,3,1,2
U1088,134837,1,0,3
U1042,132863,3,2,3
U1167,133637,3,0,0
U1113,135745,3,2,3
U1003,131079,2,3,3
U1116,133224,2,3,1
U1175,131489,1,3,2
U1182,133319,3,1,3
U1131,132192,?,?,?
U1173,133583,1,0,0
U1194,133801,0,1,3
U1138,134051,?,0,?
U1020,132637,0,3,0
U1002,132531,0,2,0
U1179,133467,?,3,?
U1107,132047,1,2,3
U1173,133813,0,3,1
U1038,131786,?,0,?
U1117,132341,3,1,0
U1083,131314,?,2,?
U1084,134909,1,1,3
U1073,135697,0,3,0
U1162,133045,3,1,1
U1066,132491,?,1,?
U1127,134880,1,0,1
U1058,131779,3,3,1
U1185,134924,2,3,0
U1164,131231,2,2,0
U1010,133327,0,2,1
U1159,133864,1,0,0
U1146,132182,1,2,2
U1020,131158,1,0,1
U1199,132765,1,3,3
U1131,132278,1,3,1
U1100,132855,?,3,?
U1047,132131,2,3,0
U1158,135633,0,3,0
U1093,131974,0,2,0
U1049,132357,1,2,3
U1069,133342,3,1,0
U1084,133242,0,1,2
U1163,133232,0,0,1
U1031,134657,0,1,1
U1031,131642,3,1,2
U1092,132984,1,0,2
U1114,135731,2,0,3
U1027,133722,3,?,1
U1140,132536,1,0,0
U1190,131122,3,2,0
U1068,131960,2,0,3
U1164,132600,3,0,3
U1159,135593,1,2,3
U1100,132714,3,1,3
U1143,133037,0,?,1
U1052,134576,1,?,1
U1146,134911,2,0,1
U1175,135022,?,?,?
U1030,135211,0,2,2
U1022,134404,1,1,1
U1072,131988,2,2,0
U1046,132641,2,2,3
U1074,133364,3,2,1
U1168,134663,2,0,0
U1034,135443,2,1,3
U1134,134112,0,0,1
U1012,135853,1,2,3
U1110,132090,0,0,2
U1104,135732,?,0,?
U1137,134409,1,?,2
U1039,131207,2,3,1
U1080,131005,?,2,?
U1148,135067,3,2,1
U1081,132475,3,2,3
U1189,134183,1,1,1
U1074,132026,?,2,?
U1185,133277,3,3,3
U1199,132347,3,3,1
U1001,134791,0,0,2
U1146,133280,3,1,1
U1067,135505,0,0,2
U1068,131232,2,3,2
U1128,132374,2,0,0
U1151,134453,1,2,0
U1123,132303,0,1,3
U1024,135030,2,2,2
U1145,132244,1,3,2
U1057,134762,3,3,1
U1095,131650,1,1,3
U1167,134741,3,0,0
U1008,135330,1,1,0
U1005,135559,0,3,3
U1014,134368,2,1,2
U1069,135358,3,0,3
U1087,134958,1,2,3
U1101,131434,3,3,1
U1058,135281,0,2,2
U1088,135695,1,1,3
U1170,132347,3,2,2
U1097,135662,2,1,1
U1109,135138,2,3,0
U1138,135757,1,0,0
U1041,133937,0,1,2
U1057,134752,0,0,0
U1058,133372,2,3,2
U1195,134504,?,2,?
U1174,135827,1,?,0
U1173,134223,0,3,3
U1134,132413,2,3,0
U1031,131125,0,2,1
U1049,131946,0,1,0
U1156,135066,3,1,2
U1046,131385,?,3,?
U1079,135736,3,0,0
U1165,132750,3,0,2
U1094,134854,?,3,?
U1145,133765,0,1,0
U1011,135777,3,0,3
U1199,132280,3,0,1
U1178,135758,1,1,2
U1173,131936,2,3,1
U1115,135806,?,3,?
U1131,132734,2,3,0
U1164,135343,0,3,3
U1010,132526,1,3,3
U1169,134260,3,0,0
U1074,131070,1,?,3
U1161,131845,3,3,3
U1031,131497,?,2,?
U1023,132487,?,0,?
U1189,132695,?,0,?
U1058,133407,2,1,3
U1109,132048,3,1,1
U1110,133816,0,2,3
U1021,132004,0,0,1
U1079,132458,1,3,2
U1055,134954,0,1,1
U1089,133912,0,3,2
U1078,135756,3,1,1
U1175,135578,3,0,1
U1155,134798,0,3,3
U1180,135756,2,2,0
U1102,131082,0,2,3
U1111,135817,0,1,3
U1151,134282,2,1,0
U1026,131083,3,3,0
U1021,134722,1,1,1
U1021,132386,1,0,3
U1006,133718,1,1,3
U1190,132941,2,1,3
U1106,132991,0,1,3
U1011,134467,?,3,?
U1129,132017,0,0,0
U1122,132614,?,1,?
U1088,133530,?,3,?
U1176,135232,2,2,2
U1156,132436,2,2,3
U1154,131499,2,2,3
U1196,132630,3,?,1
U1147,131203,1,3,0
U1143,135614,0,2,2
U1027,131160,3,2,1
U1087,134422,0,2,3
U1069,135636,3,0,1
U1089,133295,1,0,1
U1051,132674,1,1,0
U1035,133952,2,1,1
U1167,134732,?,0,?
U1110,135577,1,2,3
U1009,132487,2,2,3
U1018,134841,2,?,2
U1183,132076,0,3,2
U1045,135265,3,3,1
U1034,132538,2,1,1
U1024,131746,0,1,2
U1098,134064,2,0,2
U1097,131624,2,2,1
U1200,135923,0,0,2
U1123,133610,3,1,0
U1007,135126,1,2,2
U1064,133694,?,0,?
U1124,134752,3,0,2
U1145,133591,0,3,2
U1097,134194,2,0,2
U1025,131246,1,1,2
U1162,132399,3,3,1
U1087,133043,1,0,1
U1020,132957,1,3,1
U1042,133601,1,3,3
U1054,134463,3,3,3
U1185,134948,1,3,2
U1085,131962,1,1,0
U1157,132057,?,3,?
U1198,132319,0,?,3
U1198,134053,3,3,2
U1059,133778,2,1,2
U1120,134421,2,2,1
U1006,131921,3,?,0
U1048,132663,3,3,1
U1109,132254,2,2,0
U1005,133652,0,3,2
U1081,134724,?,1,?
U1163,134458,3,0,1
U1092,135745,3,1,2
U1036,134421,3,3,1
U1034,135323,2,0,1
U1035,131943,3,1,3
U1041,134713,0,3,1
U1037,135162,2,2,1
U1198,135711,3,3,1
U1067,135958,1,1,3
U1150,132361,1,0,1
U1036,132814,1,2,2
U1055,133287,1,2,3
U1085,135531,3,2,2
U1180,135074,2,0,1
U1041,134124,1,0,3
U1024,131532,3,1,0
U1180,134006,?,0,?
U1018,134225,3,0,0
U1093,132108,3,0,1
U1022,131152,2,3,3
U1155,131172,2,?,2
U1043,134024,3,1,3
U1115,132671,0,1,3
U1190,134576,2,2,1
U1153,133056,3,0,1
U1026,134589,0,3,0
U1165,135448,1,2,2
U1048,131184,?,0,?
U1121,131147,1,3,2
U1127,135316,3,2,3
U1141,135420,0,2,3
U1126,133689,1,1,2
U1041,134991,?,3,?
U1007,133811,3,1,3
U1092,134662,1,3,0
U1066,135169,0,2,3
U1027,132768,3,2,0
U1030,132100,2,0,3
U1086,131946,1,2,3
U1099,132108,2,3,2
U1077,134399,1,1,3
U1073,133958,2,?,0
U1131,133576,2,?,1
U1054,133925,3,0,3
U1122,133537,0,1,0
U1148,131681,1,2,0
U1021,131816,3,2,3
U1062,131271,2,2,1
U1084,133603,2,1,0
U1192,133230,1,2,2
U1138,131533,1,3,1
U1141,134667,2,1,2
U1084,132867,?,1,?
U1106,135302,1,1,2
U1070,135749,3,2,0
U1048,134191,?,0,?
U1120,132950,?,0,?
U1123,133229,2,3,0
U1068,134567,2,0,1
U1114,134737,3,3,3
U1159,133018,1,3,2
U1070,135256,3,3,3
U1051,135122,3,?,0
U1153,133482,?,3,?
U1072,133263,3,0,1
U1111,133478,?,1,?
U1189,134236,0,0,3
U1126,132087,2,2,2
U1168,134551,1,1,1
U1136,134726,0,3,0
U1073,134155,1,0,2
U1072,132453,2,?,3
U1027,131196,3,3,0
U1086,134269,1,0,0
U1109,135419,0,0,1
U1159,135487,0,?,2
U1166,131645,1,0,3
U1039,135500,1,?,3
U1154,135981,0,?,3
U1018,132149,0,0,1
U1113,131408,3,0,0
U1108,131823,0,2,3
U1033,134931,3,?,0
U1176,133228,1,2,0
U1044,132106,3,?,0
U1182,131040,2,1,0
U1194,132765,1,0,0
U1153,131604,0,?,0
U1191,133508,1,1,3
U1036,134278,1,2,2
U1181,131755,3,3,2
U1056,135616,3,0,1
U1061,135189,3,0,3
U1153,132569,?,1,?
U1175,132474,2,0,1
U1145,131721,0,?,1
U1055,133387,3,0,0
U1161,132092,1,1,0
U1039,133863,0,?,3
U1055,131012,2,3,3
U1100,133646,2,0,2
U1032,135402,1,3,1
U1110,135201,3,?,0
U1041,133277,3,0,2
U1168,133866,?,3,?
U1091,131047,0,2,1
U1109,133906,2,2,0
U1187,134476,0,0,0
U1090,135974,1,?,3
U1085,131950,3,1,3
U1079,133975,?,0,?
U1082,134555,3,3,0
U1009,131170,?,3,?
U1053,131105,3,2,3
U1077,135409,3,0,1
U1130,135496,2,2,0
U1183,132014,2,0,2
U1095,135507,2,3,3
U1017,135722,0,3,1
U1014,131943,1,1,2
U1196,131486,1,3,2
U1092,133884,0,0,1
U1107,134892,2,0,1
U1166,134274,2,2,0
U1027,135411,0,3,3
U1063,133097,0,0,2
U1058,132362,3,2,1
U1136,134676,?,1,?
U1104,132748,?,3,?
U1016,132695,1,1,2
U1034,135116,0,2,1
U1015,133945,3,0,3
U1018,133168,2,2,2
U1088,134580,3,?,3
U1025,135368,0,?,1
U1136,131952,3,0,2
U1191,134762,0,1,3
U1057,134783,3,3,1
U1018,131036,3,0,3
U1130,132459,2,0,3
U1045,135966,3,2,2
U1006,133170,0,1,3
U1105,135582,2,1,1
U1070,131381,1,3,2
U1025,135469,3,?,2
U1100,134785,2,2,0
U1175,133947,1,0,2
U1030,133838,3,0,2
U1102,134336,0,0,1
U1124,133719,3,3,0
U1154,132406,0,0,2
U1071,135667,1,1,1
U1058,133297,1,3,3
U1144,133766,1,3,3
U1092,131725,2,1,1
U1078,132736,1,3,3
U1113,132546,1,1,0
U1172,131138,?,1,?
U1051,131925,2,0,1
U1150,133368,3,3,2
U1150,135607,3,0,3
U1115,132248,1,0,3
U1044,131631,?,1,?
U1000,133411,?,3,?
U1176,132675,2,?,1
U1082,132504,3,?,1
U1163,131090,2,3,3
U1079,133099,1,2,0
U1108,133714,0,?,3
U1198,132859,2,?,1
U1086,135145,0,0,0
U1030,135172,?,2,?
U1164,133474,3,?,1
U1105,134203,0,1,3
U1151,133132,2,2,3
U1189,133933,1,3,3
U1035,133866,2,1,0
U1038,135043,2,?,2
U1087,135321,0,3,1
U1086,133656,0,?,0
U1098,135775,0,0,0
U1128,132053,0,?,2
U1121,131230,3,1,0
U1007,132846,3,1,3
U1058,131265,0,?,0
U1060,131502,?,2,?
U1069,135651,0,3,2
U1071,135500,1,?,1
U1079,133613,?,0,?
U1137,131468,0,0,1
U1029,133056,1,?,2
U1008,132193,0,3,1
U1167,131693,3,2,1
U1170,132247,3,3,2
U1098,132104,2,1,1
U1088,132645,3,3,3
U1085,133416,1,3,2
U1024,131395,0,2,2
U1089,134812,3,3,2
U1093,132686,3,3,0
U1158,131644,2,3,1
U1130,133688,2,2,1
U1136,131703,2,0,0
U1155,132221,1,2,1
U1096,131398,2,2,2
U1046,134382,0,0,2
U1170,135479,0,0,2
U1085,135598,0,0,0
U1163,135835,3,3,3
U1121,133024,1,2,2
U1128,134014,2,1,2
U1142,132545,3,2,2
U1037,133419,2,2,0
U1187,134735,0,3,3
U1025,133177,2,2,0
U1009,135048,1,2,0
U1116,135306,0,2,1
U1064,134835,1,0,3
U1140,131530,2,3,1
U1063,134582,3,1,2
U1065,131408,3,2,2
U1184,135690,2,0,1
U1187,131116,2,1,1
U1160,132629,2,2,0
U1049,131688,2,3,3
U1085,135479,2,?,3
U1132,135470,2,0,0
U1137,132524,0,2,2
U1080,135180,?,3,?
U1046,135944,0,0,0
U1143,134012,1,2,1
U1097,135074,2,2,3
U1084,134486,2,2,3
U1076,135578,?,1,?
U1008,133969,3,3,2
U1097,132488,0,3,0
U1051,132088,2,2,3
U1061,134582,0,0,2
U1043,135882,3,3,3
U1169,133853,?,2,?
U1126,135553,3,3,3
U1125,132426,3,0,1
U1165,132760,3,3,2
U1143,133167,3,3,2
U1186,133865,?,0,?
U1025,135706,0,1,0
U1165,131028,1,?,2
U1052,131315,1,2,2
U1176,134239,2,1,3
U1183,135099,0,3,1
U1010,131970,1,?,3
U1005,133703,?,0,?
U1098,135824,1,1,1
U1072,133216,0,0,2
U1192,133153,3,3,2
U1188,131665,2,3,2
U1064,131625,1,0,3
U1051,134825,2,0,1
U1131,134007,1,2,2
U1126,133678,?,0,?
U1181,135795,1,0,0
U1000,133456,1,0,2
U1137,135935,2,1,0
U1110,131154,0,0,3
U1141,131528,2,0,3
U1120,135638,1,1,0
U1049,131278,1,2,0
U1091,132235,2,0,2
U1199,134287,0,0,1
U1084,132575,1,2,2
U1195,131523,2,2,1
U1152,135747,0,3,0
U1074,134286,?,0,?
U1044,133325,?,2,?
U1172,134219,1,1,3
U1129,134967,0,3,1
U1187,134199,?,3,?
U1063,131085,3,2,3
U1180,134414,1,0,3
U1176,132689,1,0,0
U1113,133495,3,?,3
U1085,133056,?,0,?
U1073,134384,0,?,3
U1171,135693,1,3,2
U1017,132025,0,2,2
U1098,132467,2,?,3
U1064,134051,3,3,1
U1150,134896,1,0,2
U1065,134660,2,3,2
U1088,133106,2,0,3
U1040,131935,3,3,0
U1118,131997,3,1,1
U1100,135903,0,0,1
U1154,134253,0,0,0
U1179,131911,2,0,3
U1186,135921,1,1,3
U1181,134214,3,0,3
U1037,133154,1,3,0
U1103,133150,3,0,0
U1166,132709,1,2,2
U1029,131150,3,0,2
U1016,132371,?,1,?
U1010,132495,3,0,0
U1194,131354,0,2,1
U1090,131411,?,3,?
U1108,134386,0,3,0
U1056,134640,0,1,2
U1007,131024,0,2,2
U1100,131005,3,?,2
U1154,131845,1,1,2
U1068,135362,3,1,2
U1122,132236,3,1,2
U1114,135827,2,3,3
U1013,132879,2,0,0
U1122,134369,3,1,0
U1137,131980,2,3,3
U1106,131260,2,0,2
U1097,135525,2,2,0
U1137,133028,0,0,2
U1072,132662,0,2,3
U1150,135198,1,?,0
U1186,132982,0,1,3
U1002,132628,3,3,2
U1160,131368,1,2,3
U1153,132228,2,0,3
U1174,133740,2,0,0
U1037,131328,2,2,0
U1006,133800,2,0,3
U1154,133972,1,2,3
U1090,132100,0,3,3
U1003,132862,1,0,3
U1170,132664,0,3,0
U1064,131523,1,3,3
U1113,132705,1,3,1
U1055,135053,0,?,0
U1109,132682,2,1,2
U1082,132991,2,2,3
U1111,134470,2,1,0
U1102,134239,1,0,3
U1158,132194,?,?,?
U1049,135082,1,?,0
U1129,132370,3,3,1
U1198,134722,?,1,?
U1166,135016,2,3,3
U1086,133542,2,2,1
U1100,132642,0,2,0
U1073,134254,?,1,?
U1138,135630,1,0,1
U1106,133765,2,0,0
U1139,134271,3,1,0
U1167,133886,0,3,3
U1051,131932,3,2,1
U1095,134915,0,1,0
U1159,134993,1,2,0
U1091,132486,?,3,?
U1192,133787,2,1,0
U1135,133856,?,1,?
U1112,135174,?,?,?
U1003,131118,2,0,2
U1075,135132,0,2,0
U1090,131536,3,0,2
U1041,134966,?,3,?
U1102,132983,2,3,3
U1149,135277,1,3,1
U1024,132652,0,0,2
U1093,131091,0,2,0
U1049,134523,1,?,0
U1079,132678,?,?,?
U1083,134788,2,0,3
U1061,134052,2,0,2
U1006,131939,1,3,1
U1148,135998,0,?,3
U1195,135663,1,1,0
U1156,134351,2,3,0
U1107,135437,0,3,2
U1037,132091,?,0,?
U1106,131463,1,1,1
U1048,135654,?,2,?
U1048,132428,2,1,2
U1129,133066,2,3,1
U1170,133016,1,1,2
U1196,131767,0,3,0
U1126,134504,0,0,3
U1189,131508,2,2,2
U1114,132471,2,0,1
U1075,132026,2,2,0
U1110,131761,0,3,1
U1068,131217,?,3,?
U1128,132790,0,3,2
U1144,134587,1,3,3
U1183,131979,0,0,1
U1196,131407,0,2,1
U1070,135932,2,?,1
U1193,134056,0,0,2
U1017,135382,2,3,0
U1092,134228,2,0,2
U1192,134187,1,0,2
U1095,131695,?,0,?
U1172,133593,3,2,2
U1091,131411,1,0,0
U1113,134777,2,3,2
U1157,134515,0,0,0
U1055,133065,1,3,0
U1160,135774,1,0,2
U1096,135188,2,3,0
U1061,134852,2,0,1
U1154,134279,0,?,1
U1188,132072,1,0,2
U1174,135668,3,1,2
U1046,131865,0,1,0
U1088,133318,3,3,3
U1018,131308,1,2,0
U1186,131804,2,1,0
U1053,131081,1,0,2
U1037,131654,2,?,2
U1006,132744,2,3,2
U1180,135575,2,3,3
U1158,135373,?,?,?
U1007,133936,0,1,0
U1127,133924,?,2,?
U1046,133702,3,1,3
U1021,131216,0,2,0
U1036,135098,2,0,3
U1127,135682,0,0,1
U1176,135357,2,2,3
U1110,131098,0,1,1
U1038,131309,0,0,0
U1127,134261,2,1,1
U1191,134431,2,1,1
U1200,131875,0,3,3
U1137,133820,2,1,3
U1169,135971,2,1,0
U1179,134030,?,?,?
U1111,131621,1,1,1
U1020,132942,?,?,?
U1024,131876,1,2,1
U1038,134061,2,3,1
U1186,132529,2,1,1
U1169,134347,3,2,0
U1016,134489,3,1,1
U1101,134522,3,0,3
U1104,133693,1,?,2
U1023,133704,3,1,2
U1038,135947,0,3,2
U1153,132128,2,1,3
U1031,133553,3,?,2
U1146,134181,3,0,3
U1019,132357,?,0,?
U1137,133663,3,1,0
U1087,134497,0,2,2
U1129,135428,1,2,1
U1008,131836,1,2,3
U1182,135736,1,1,2
U1169,132935,1,1,1
U1108,134540,0,0,1
U1019,133481,3,3,1
U1010,132062,1,0,3
U1101,133470,0,2,1
U1180,132666,2,2,3
U1001,133979,0,3,2
U1115,133665,?,0,?
U1014,133156,0,?,0
U1127,133804,?,1,?
U1019,132348,?,1,?
U1127,133209,3,2,0
U1132,131310,3,?,3
U1179,134358,2,0,1
U1142,133161,2,3,3
U1109,135106,2,0,1
U1047,135410,3,1,3
U1082,131857,0,2,3
U1095,134566,2,1,0
U1136,135146,3,2,2
U1068,135877,3,3,1
U1086,131470,3,3,3
U1180,134503,0,0,2
U1174,134378,0,2,2
U1035,132528,0,3,3
U1048,132111,0,0,3
U1027,131930,3,3,2
U1040,131705,2,0,1
U1026,131901,?,2,?
U1012,134597,2,?,1
U1019,133333,1,0,1
U1134,132924,?,1,?
U1087,133723,1,1,3
U1011,132395,?,2,?
U1053,135733,3,?,0
U1117,131310,?,3,?
U1063,134757,1,3,3
U1022,135103,1,2,3
U1024,133144,3,3,1
U1094,135976,3,1,1
U1014,135509,1,1,2
U1140,133858,1,?,0
U1125,135911,3,2,1
U1058,131012,3,1,0
U1166,133032,0,1,3
U1081,132638,1,3,0
U1130,132584,1,3,2
U1176,131513,3,3,3
U1027,131293,0,?,2
U1085,132450,?,2,?
U1195,135001,1,0,1
U1170,131647,3,1,3
U1125,135684,2,0,2
U1166,131440,3,2,3
U1014,132596,0,3,3
U1041,131109,3,3,0
U1017,135495,3,?,1
U1033,134943,0,1,1
U1083,135458,0,3,3
U1048,131014,0,1,2
U1039,134805,?,0,?
U1102,135358,0,?,1
U1121,135988,2,1,1
U1148,134163,3,1,0
U1184,133105,1,0,0
U1116,133568,2,3,2
U1118,135563,3,3,1
U1155,132988,3,0,3
U1010,135617,3,1,0
U1077,133921,1,0,0
U1185,133038,3,0,1
U1130,132062,1,1,2
U1124,135902,1,0,3
U1186,135311,0,2,3
U1136,135071,?,1,?
U1095,135911,2,2,0
U1102,135607,1,0,3
U1164,133916,3,?,0
U1053,134953,?,3,?
U1023,131709,1,1,0
U1084,133362,1,3,0
U1100,135518,0,3,3
U1059,135821,3,0,0
U1175,134419,1,0,0
U1136,131370,3,0,0
U1083,131127,?,1,?
U1039,132765,0,0,0
U1014,135474,0,3,1
U1136,133432,0,1,1
U1010,132906,3,0,1
U1148,133774,1,2,3
U1116,134818,1,1,0
U1097,132918,2,0,0
U1140,134610,1,0,3
U1003,131557,1,?,1
U1018,134517,3,1,0
U1169,132643,1,?,0
U1074,135665,2,1,1
U1169,133637,0,?,2
U1077,131354,?,?,?
U1069,135671,3,0,3
U1140,133826,3,1,0
U1193,133164,0,3,2
U1018,135688,0,2,0
U1043,133268,3,1,3
U1118,134874,0,0,3
U1175,131220,3,2,1
U1165,135452,2,2,3
U1036,133450,3,3,3
U1197,131720,0,1,1
U1184,135427,0,?,0
U1194,131337,0,?,2
U1084,134501,2,2,0
U1015,134482,?,?,?
U1012,135209,2,?,3
U1134,131369,1,0,0
U1004,131586,?,2,?
U1186,131520,?,0,?
U1057,131476,0,3,0
U1009,132238,0,0,2
U1017,133957,0,0,3
U1103,135176,1,1,3
U1046,135189,2,2,2
U1194,134143,1,1,0
U1070,134317,0,2,2
U1044,133345,?,1,?
U1168,132140,1,1,1
U1157,134284,3,0,3
U1117,131963,2,0,0
U1132,135783,0,1,2
U1084,132096,1,2,0
U1000,134540,3,2,0
U1057,134789,0,3,0
U1075,131195,2,2,0
U1002,135351,2,2,0
U1021,131462,0,2,2
U1077,132585,1,1,1
U1110,135021,3,2,1
U1075,132770,3,2,1
U1137,133874,1,1,2
U1123,131339,3,3,2
U1088,132598,3,3,0
U1067,134956,1,0,1
U1004,135106,0,0,1
U1178,131601,2,2,0
U1134,134574,2,1,2
U1186,134228,3,1,3
U1023,135367,3,2,2
U1199,135941,2,3,2
U1142,135154,0,2,3
U1007,133990,1,3,0
U1092,133287,0,1,1
U1189,135386,0,0,1
U1023,135338,?,0,?
U1127,134124,2,2,2
U1115,135475,1,?,0
U1119,134937,1,0,1
U1054,132929,0,0,1
U1166,134268,1,2,2
U1060,132953,3,1,1
U1097,131656,2,0,3
U1139,133281,3,1,3
U1126,133481,1,1,0
U1191,133954,0,0,0
U1047,131241,0,3,2
U1083,134295,1,2,0
U1082,134755,1,0,1
U1115,131357,2,1,0
U1154,134546,1,3,0
U1177,131996,?,3,?
U1191,135944,?,0,?
U1037,133419,1,0,2
U1000,134513,?,?,?
U1183,133208,1,1,0
U1176,131263,1,1,1
U1180,135787,0,2,3
U1121,133817,3,3,0
U1188,133798,?,3,?
U1186,135488,?,3,?
U1193,131174,0,3,2
U1036,133123,2,1,1
U1103,135090,2,3,2
U1033,131165,?,0,?
U1026,135616,3,1,0
U1200,134273,3,0,0
U1056,131284,1,1,3
U1109,134641,0,?,2
U1177,132399,3,1,3
U1139,131170,3,2,0
U1087,135411,0,3,1
U1078,133524,1,0,2
U1179,133209,0,1,2
U1000,131861,1,2,1
U1074,131484,1,0,2
U1113,131339,3,2,2
U1070,131839,0,3,1
U1131,135024,0,2,0
U1000,132893,2,2,1
U1159,135452,?,1,?
U1127,133274,2,0,1
U1011,132246,3,1,0
U1007,132657,1,1,0
U1007,135291,1,1,0
U1153,134617,2,?,2
U1021,134683,3,3,3
U1080,133058,3,?,1
U1149,134990,0,2,1
U1161,135457,2,?,3
U1041,131922,2,2,1
U1177,131974,?,1,?
U1085,132215,2,0,1
U1033,134257,0,2,3
U1176,132223,2,?,3
U1052,135188,1,3,2
U1138,133062,1,3,0
U1174,135724,2,3,0
U1036,132013,?,0,?
U1161,132563,3,0,3
U1120,132383,?,1,?
U1138,134705,1,0,1
U1055,135013,3,?,3
U1153,135034,0,?,2
U1074,133597,3,1,1
U1097,135877,0,2,0
U1169,131575,1,3,1
U1198,133812,2,0,0
U1021,134136,0,3,0
U1036,133667,1,1,0
U1137,131355,2,1,1
U1117,135944,?,1,?
U1080,134269,2,0,0
U1092,131222,1,?,0
U1073,131887,3,1,2
U1024,132814,2,3,3
U1180,132947,?,0,?
U1141,135417,0,1,0
U1169,135486,2,0,1
U1016,133110,2,2,0
U1069,133564,3,0,0
U1022,131279,3,3,3
U1118,135690,0,2,3
U1031,135091,?,1,?
U1124,135340,1,1,1
U1094,132539,?,3,?
U1130,131949,2,2,2
U1174,135747,3,0,0
U1046,135171,0,2,1
U1015,135001,?,1,?
U1009,134236,1,0,0
U1046,132447,1,1,1
U1091,133830,?,3,?
U1193,135444,3,2,3
U1179,134307,3,1,0
U1079,132441,2,1,0
U1107,134011,1,2,2
U1097,131108,3,0,0
U1193,132680,3,?,0
U1095,131926,?,3,?
U1047,131748,2,1,2
U1134,134328,3,1,3
U1164,134286,2,?,3
U1150,135746,2,0,3
U1093,132727,2,0,0
U1185,133119,3,1,2
U1060,135189,0,?,2
U1157,134114,0,?,0
U1025,131470,0,1,0
U1083,131347,2,0,3
U1192,133209,2,1,3
U1053,134065,2,1,3
U1083,131881,0,0,3
U1127,134926,2,0,1
U1167,134513,2,3,3
U1197,135024,3,3,3
U1089,131475,3,3,0
U1050,132311,3,3,2
U1143,134367,2,2,2
U1036,133790,3,2,3
U1040,134799,0,3,2
U1121,132393,1,0,1
U1065,135933,?,1,?
U1060,135472,3,2,0
U1043,131984,1,3,1
U1031,135766,1,1,0
U1175,131741,3,2,2
U1029,131719,3,1,0
U1059,133734,?,1,?
U1139,134704,0,2,1
U1038,135000,0,2,1
U1155,132812,2,3,2
U1119,134490,2,?,1
U1112,135035,0,1,3
U1005,134322,3,2,0
U1163,134835,1,1,3
U1017,134195,2,1,3
U1155,134783,1,2,3
U1177,132449,1,2,2
U1133,135076,2,3,0
U1006,133314,2,2,3
U1004,133039,3,0,1
U1033,131048,?,1,?
U1052,133155,2,2,2
U1032,132709,3,0,1
U1169,135230,3,2,3
U1179,134485,2,3,0
U1017,132692,1,2,1
U1108,133060,1,0,3
U1169,133987,1,1,2
U1138,133377,3,2,1
U1152,135541,1,0,3
U1122,132970,2,?,3
U1130,135718,2,0,2
U1021,134232,1,0,1
U1070,133387,3,3,0
U1005,135032,1,?,0
U1051,134897,1,?,2
U1077,133571,1,3,0
U1137,135530,?,?,?
U1108,131583,?,3,?
U1147,133050,3,1,2
U1016,133552,1,3,1
U1103,133303,2,0,0
U1090,133465,3,0,3
